Customer_ID,Name,Segment,Total_Balance,Silent_Churn_Risk_Index,Risk_Band,Primary_Risk_Reason,Secondary_Risk_Reason,Why_At_Risk,Risk_Archetype,Recommended_Action,Dim1_Value,Dim2_Outflow,Dim3_Digital,Dim4_Service,Dim5_Credit,Dim6_Data_Confidence
CUST_06558,Meera Rao,Mass Retail,8094.9,45.23,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,Declining digital engagement (score: 16/20); Credit stress (Max DPD: 10.0),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.67,8.09,16.38,10.75,5.34,0.0
CUST_06559,Meera Rao,Mass Retail,21293.57,46.55,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 17/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,5.64,12.56,16.53,9.86,1.96,0.0
CUST_06560,Pranav Rao,Privileged,107304.43,53.35,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 13/20); Service friction (1 complaints, CSAT: 1.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,11.06,12.2,13.48,14.65,1.96,0.0
CUST_06561,Karan Patel,Mass Retail,2343.89,32.37,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (2 complaints, CSAT: 4.5)",F: No Dominant Archetype,Standard monitoring; no immediate action required,2.76,10.7,4.8,12.15,1.96,0.0
CUST_06562,Charan Iyer,Mass Retail,11456.27,34.08,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 16/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,4.45,16.43,6.14,5.1,1.96,0.0
CUST_06563,Pranav Reddy,Mass Retail,31370.08,49.76,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.67,14.77,14.21,11.15,1.96,0.0
CUST_06564,Priya Verma,Mass Retail,43014.54,48.49,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 17/20); Service friction (2 complaints, CSAT: 4.5)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.13,10.61,16.76,12.03,1.96,0.0
CUST_06565,Rakesh Bose,Mass Retail,7744.94,38.68,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (1 complaints, CSAT: 3.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,4.6,13.49,3.57,12.25,4.77,0.0
CUST_06566,Akash Joshi,Mass Retail,567484.78,31.97,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,10.8,4.57,6.88,5.1,4.62,0.0
CUST_06567,Ravi Iyer,Mass Retail,3150.71,48.67,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 16/20); Service friction (1 complaints, CSAT: 3.0); Credit stress (Max DPD: 17.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.39,8.29,15.96,13.49,5.71,0.83
CUST_06568,Pranav Kulkarni,Mass Retail,128702.15,37.24,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,8.9,14.95,6.33,5.1,1.96,0.0
CUST_06569,Dev Patel,Mass Retail,1190.07,38.42,Moderate,RECENT_SERVICE_FRICTION,LOW_CSAT,"Service friction (1 complaints, CSAT: 2.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,3.31,12.82,5.1,12.57,4.62,0.0
CUST_06570,Neha Bose,Mass Retail,47320.42,32.17,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,7.33,14.17,3.61,5.1,1.96,0.0
CUST_06571,Rohan Choudhary,Mass Retail,38155.35,47.75,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,Declining digital engagement (score: 13/20); Credit stress (Max DPD: 9.0),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.61,9.75,13.34,11.79,5.26,0.0
CUST_06572,Akash Nair,Mass Retail,31125.5,40.12,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (2 complaints, CSAT: 3.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,6.45,8.47,5.57,17.67,1.96,0.0
CUST_06573,Aditya Kumar,Mass Retail,23496.65,42.17,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 16/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,6.45,15.89,6.72,11.15,1.96,0.0
CUST_06574,Nandini Kumar,Mass Retail,49412.76,38.25,Moderate,RECENT_SERVICE_FRICTION,HIGH_COMPLAINT_FREQUENCY,"Service friction (4 complaints, CSAT: 4.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,8.16,8.68,6.14,13.31,1.96,0.0
CUST_06575,Ravi Kumar,Mass Retail,219243.6,44.45,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,10.09,11.98,14.49,5.1,1.96,0.83
CUST_06576,Kiran Singh,Mass Retail,36814.74,52.11,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 15/25); Declining digital engagement (score: 14/20); Service friction (1 complaints, CSAT: 2.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.39,15.01,14.31,13.44,1.96,0.0
CUST_06577,Vikas Singh,Mass Retail,3106.25,22.95,Low,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,2.88,11.36,1.65,5.1,1.96,0.0
CUST_06578,Rahul Reddy,Mass Retail,72476.23,53.2,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 4.0); Credit stress (Max DPD: 75.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,8.85,10.51,14.02,13.87,5.95,0.0
CUST_06579,Manish Singh,Mass Retail,36414.27,39.98,Moderate,HIGH_RECENT_OUTFLOW,CREDIT_STRESS,High recent debit outflow (score: 15/25); Credit stress (Max DPD: 10.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,7.52,15.04,1.23,10.85,5.34,0.0
CUST_06580,Arvind Menon,Mass Retail,113269.4,46.28,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,9.5,10.58,16.48,5.1,4.62,0.0
CUST_06581,Shreya Patel,Mass Retail,1852.34,31.98,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,2.67,11.35,5.46,10.54,1.96,0.0
CUST_06582,Vikas Desai,Wealth,608581.83,41.92,Moderate,HIGH_CUSTOMER_VALUE,,"High-value customer (Balance: ₹608,582)",F: No Dominant Archetype,Standard monitoring; no immediate action required,15.76,12.26,4.35,5.1,4.45,0.0
CUST_06583,Pranav Menon,Mass Retail,46826.37,41.6,Moderate,CREDIT_STRESS,,Credit stress (Max DPD: 90.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,8.05,12.93,5.56,5.1,9.96,0.0
CUST_06584,Arvind Reddy,Mass Retail,63693.12,40.9,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.86,5.08,14.08,11.92,1.96,0.0
CUST_06585,Divya Iyer,Mass Retail,14658.6,45.36,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,5.51,14.53,13.72,9.64,1.96,0.0
CUST_06586,Arjun Sharma,Mass Retail,63031.98,58.97,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 15/25); Declining digital engagement (score: 14/20); Service friction (1 complaints, CSAT: 3.0); Credit stress (Max DPD: 11.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,9.19,15.3,13.85,13.55,5.41,1.67
CUST_06587,Dev Desai,Mass Retail,-1208.8,47.97,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,Declining digital engagement (score: 16/20); Credit stress (Max DPD: 14.0),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.94,11.1,16.15,11.2,5.58,0.0
CUST_06588,Divya Choudhary,Privileged,92106.39,53.11,High,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 18/25); Service friction (2 complaints, CSAT: 1.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,10.84,17.63,7.43,15.25,1.96,0.0
CUST_06589,Nikhil Mehta,Privileged,170200.16,43.96,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (3 complaints, CSAT: 4.67)",F: No Dominant Archetype,Standard monitoring; no immediate action required,11.63,9.09,7.75,12.7,1.96,0.83
CUST_06590,Harish Mehta,Mass Retail,26111.66,32.08,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,6.05,11.58,6.56,5.1,1.96,0.83
CUST_06591,Nandini Agarwal,Privileged,231166.5,63.56,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 18/25); Declining digital engagement (score: 15/20); Service friction (4 complaints, CSAT: 2.5)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,12.54,17.93,15.3,15.83,1.96,0.0
CUST_06592,Varun Naidu,Mass Retail,66366.34,37.5,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,8.54,14.64,4.45,7.91,1.96,0.0
CUST_06593,Mohan Patel,Mass Retail,274056.33,38.02,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,9.66,9.9,6.82,9.68,1.96,0.0
CUST_06594,Srinivas Menon,Mass Retail,22532.83,44.04,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 16/20); Service friction (2 complaints, CSAT: 4.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.77,8.44,15.57,12.3,1.96,0.0
CUST_06595,Harish Kulkarni,Privileged,27782.99,50.1,High,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 13/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,9.34,14.07,13.37,9.28,4.04,0.0
CUST_06596,Nikhil Naidu,Mass Retail,167511.34,52.03,High,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 17/25); Service friction (2 complaints, CSAT: 2.5)",F: No Dominant Archetype,Standard monitoring; no immediate action required,10.56,17.45,6.34,15.72,1.96,0.0
CUST_06597,Gaurav Mishra,Wealth,48755.27,50.45,High,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,11.59,11.64,14.41,10.85,1.96,0.0
CUST_06598,Manish Kumar,Mass Retail,96537.87,46.7,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 13/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,8.52,11.4,13.34,9.81,1.96,1.67
CUST_06599,Akash Verma,Mass Retail,10290.68,39.6,Moderate,HIGH_RECENT_OUTFLOW,CREDIT_STRESS,High recent debit outflow (score: 15/25); Credit stress (Max DPD: 28.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,5.77,15.19,5.09,7.66,5.89,0.0
CUST_06600,Neha Menon,Mass Retail,6065.21,36.38,Moderate,CREDIT_STRESS,,Credit stress (Max DPD: 11.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,4.29,13.79,1.27,11.62,5.41,0.0
CUST_06601,Vivek Iyer,Mass Retail,17716.73,42.5,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 16/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,5.86,16.12,7.1,10.63,1.96,0.83
CUST_06602,Deepa Iyer,Mass Retail,15016.95,39.9,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 13/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,4.96,11.33,13.45,8.2,1.96,0.0
CUST_06603,Neha Kumar,Mass Retail,29716.54,49.2,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 15/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.94,14.71,14.57,11.02,1.96,0.0
CUST_06604,Ravi Menon,Privileged,20093.43,36.64,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 17/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,7.92,17.27,4.39,5.1,1.96,0.0
CUST_06605,Vivek Iyer,Mass Retail,31666.16,44.2,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.49,9.65,14.11,11.16,1.96,0.83
CUST_06606,Karan Desai,Mass Retail,263.07,35.69,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (2 complaints, CSAT: 4.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,2.46,12.66,5.54,13.07,1.96,0.0
CUST_06607,Vikas Rao,Privileged,32821.84,50.98,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 16/20); Service friction (2 complaints, CSAT: 3.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,8.96,9.32,15.84,14.9,1.96,0.0
CUST_06608,Arvind Choudhary,Mass Retail,9200.92,39.32,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,4.85,8.68,15.82,5.1,4.04,0.83
CUST_06609,Akash Choudhary,Mass Retail,44277.7,46.6,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 3.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.18,8.64,13.52,14.47,1.96,0.83
CUST_06610,Raj Singh,Mass Retail,24953.59,38.79,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (2 complaints, CSAT: 4.5)",F: No Dominant Archetype,Standard monitoring; no immediate action required,6.71,9.7,4.06,13.04,4.45,0.83
CUST_06611,Sanjay Mishra,Privileged,199026.78,55.67,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 17/25); Declining digital engagement (score: 14/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,12.39,17.33,14.24,9.75,1.96,0.0
CUST_06612,Charan Agarwal,Mass Retail,57858.97,38.63,Moderate,RECENT_SERVICE_FRICTION,HIGH_COMPLAINT_FREQUENCY,"Service friction (4 complaints, CSAT: 4.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,7.7,8.5,7.32,13.15,1.96,0.0
CUST_06613,Lakshmi Iyer,Mass Retail,19187.8,38.63,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,6.03,14.63,4.86,11.15,1.96,0.0
CUST_06614,Aditya Mehta,Mass Retail,11527.2,39.56,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,4.46,9.49,14.84,8.81,1.96,0.0
CUST_06615,Akash Verma,Privileged,81555.11,48.71,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 16/25); Service friction (2 complaints, CSAT: 3.5)",F: No Dominant Archetype,Standard monitoring; no immediate action required,11.26,16.27,5.32,13.9,1.96,0.0
CUST_06616,Aditya Menon,Mass Retail,12196.99,37.51,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (1 complaints, CSAT: 3.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,4.57,13.71,4.73,12.54,1.96,0.0
CUST_06617,Manish Mehta,Privileged,243766.18,56.22,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 15/25); Declining digital engagement (score: 17/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,12.58,15.16,16.66,9.86,1.96,0.0
CUST_06618,Sanjay Kulkarni,Mass Retail,101296.33,50.51,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 3.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,8.58,9.56,14.37,15.21,1.96,0.83
CUST_06619,Kiran Iyer,Mass Retail,4266.28,36.3,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (1 complaints, CSAT: 3.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,3.13,12.53,6.14,12.54,1.96,0.0
CUST_06620,Varun Kulkarni,Privileged,330105.82,51.21,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 16/25); Declining digital engagement (score: 14/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,13.39,16.48,14.28,5.1,1.96,0.0
CUST_06621,Arjun Naidu,Mass Retail,2390.01,47.18,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 17/25); Service friction (2 complaints, CSAT: 4.5); Credit stress (Max DPD: 7.0)",D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,4.26,16.55,8.29,13.04,5.04,0.0
CUST_06622,Raj Mishra,Mass Retail,19920.43,22.73,Low,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,5.5,6.03,4.14,5.1,1.96,0.0
CUST_06623,Shreya Mishra,Mass Retail,174390.73,40.22,Moderate,CREDIT_STRESS,,Credit stress (Max DPD: 10.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,10.6,11.69,2.33,10.26,5.34,0.0
CUST_06624,Pooja Rao,Mass Retail,22754.29,36.02,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 17/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,6.38,16.64,5.94,5.1,1.96,0.0
CUST_06625,Shreya Kumar,Wealth,1914229.31,50.15,High,HIGH_RECENT_OUTFLOW,CREDIT_STRESS,"High recent debit outflow (score: 16/25); Credit stress (Max DPD: 13.0); High-value customer (Balance: ₹1,914,229)",A: High Value + Multi-Signal Risk,Priority RM outreach within 48 hours; personalized retention offer; fee waiver review,15.28,16.18,3.34,9.81,5.54,0.0
CUST_06626,Rahul Mishra,Mass Retail,30652.69,42.02,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (2 complaints, CSAT: 3.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,7.16,14.88,1.48,14.25,4.25,0.0
CUST_06627,Kiran Reddy,Mass Retail,10706.73,45.86,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,Declining digital engagement (score: 16/20); Credit stress (Max DPD: 18.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,5.84,10.88,15.93,7.47,5.74,0.0
