Customer_ID,Name,Segment,KYC_Status,Primary_Branch,Primary_RM,Total_Balance,Account_Count,Total_Credit,Total_Debit,Transaction_Count,Days_Since_Last_Transaction,Loan_Count,Total_Loan_Amount,Max_DPD,Has_NPA,Complaint_Count,Recent_Complaint_Count,Average_CSAT,Average_Resolution_TAT,Session_Count,Recent_Session_Count,Days_Since_Last_Login,Silent_Churn_Risk_Index,Risk_Band,Primary_Risk_Reason,Secondary_Risk_Reason,Risk_Archetype,Why_At_Risk,Recommended_Action,Dim1_Value,Dim2_Outflow,Dim3_Digital,Dim4_Service,Dim5_Credit,Dim6_Data_Confidence,Is_High_Value,Is_At_Risk,Is_High_Value_At_Risk
CUST_04922,Vivek Gupta,Mass Retail,Completed,BR045,RM_088,15411.69,1,0.0,6585.84,3,251,1.0,7565392.5,1.0,N,1.0,0.0,1.0,4.0,9,0,180,46.47,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (1 complaints, CSAT: 1.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.76,8.36,15.5,12.81,4.04,0.0,False,False,False
CUST_04923,Pooja Choudhary,Mass Retail,Completed,BR028,RM_006,29205.45,1,116052.14,44477.02,14,51,0.0,0.0,,,1.0,0.0,4.0,4.0,11,0,363,44.22,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,C: Digital Decline + Service Friction,Declining digital engagement (score: 17/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.31,8.82,16.59,10.54,1.96,0.0,False,False,False
CUST_04924,Varun Naidu,Mass Retail,Completed,BR027,RM_036,25879.07,2,148463.98,45791.94,18,46,1.0,8903748.73,2.0,N,0.0,0.0,,,20,1,42,33.47,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.38,10.53,6.21,5.1,4.25,0.0,False,False,False
CUST_04925,Rakesh Rao,Mass Retail,Completed,BR012,RM_004,80960.16,2,125114.69,26734.14,27,124,0.0,0.0,,,0.0,0.0,,,13,2,69,30.76,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,8.86,11.27,3.57,5.1,1.96,0.0,False,False,False
CUST_04926,Arvind Rao,Mass Retail,Completed,BR015,RM_039,37165.1,2,48993.78,82517.52,18,161,0.0,0.0,,,1.0,0.0,5.0,3.0,7,0,651,50.02,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 16/25); Declining digital engagement (score: 17/20),Standard monitoring; no immediate action required,7.41,15.99,16.75,7.91,1.96,0.0,False,True,False
CUST_04927,Srinivas Bose,Mass Retail,Completed,BR008,RM_091,25830.67,1,22742.25,18735.82,11,54,1.0,223960.3,7.0,N,1.0,0.0,2.0,7.0,11,1,78,37.74,Moderate,RECENT_SERVICE_FRICTION,LOW_CSAT,D: Credit Stress Driven Risk,"Service friction (1 complaints, CSAT: 2.0); Credit stress (Max DPD: 7.0)",Branch credit review; restructuring eligibility check; RM counseling,6.78,6.01,6.47,13.44,5.04,0.0,False,False,False
CUST_04928,Nandini Choudhary,Mass Retail,Completed,BR013,RM_073,29268.86,1,21209.27,22705.18,5,37,0.0,0.0,,,1.0,0.0,5.0,1.0,11,0,310,37.9,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 16/20),Standard monitoring; no immediate action required,6.32,5.68,16.47,7.47,1.96,0.0,False,False,False
CUST_04929,Rakesh Mishra,Mass Retail,Completed,BR046,RM_084,45475.34,1,37779.86,25303.09,9,210,0.0,0.0,,,1.0,1.0,5.0,5.0,15,2,78,35.42,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.24,11.06,4.15,11.01,1.96,0.0,False,False,False
CUST_04930,Neha Desai,Privileged,Completed,BR031,RM_033,24479.88,1,59238.91,17053.97,9,99,2.0,2953875.12,8.0,N,0.0,0.0,,,17,0,106,43.68,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,D: Credit Stress Driven Risk,Declining digital engagement (score: 14/20); Credit stress (Max DPD: 8.0),Branch credit review; restructuring eligibility check; RM counseling,9.83,9.78,13.82,5.1,5.15,0.0,False,False,False
CUST_04931,Akash Kulkarni,Mass Retail,Completed,BR005,RM_023,162973.62,2,171848.27,56502.44,21,95,0.0,0.0,,,1.0,0.0,5.0,2.0,18,1,44,39.99,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,9.78,14.57,6.02,7.66,1.96,0.0,False,False,False
CUST_04932,Akash Iyer,Mass Retail,Completed,BR010,RM_061,2641.77,1,113671.27,65625.76,19,39,0.0,0.0,,,0.0,0.0,,,17,1,36,27.41,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,2.8,12.09,5.46,5.1,1.96,0.0,False,False,False
CUST_04933,Srinivas Nair,Mass Retail,Completed,BR007,RM_091,56363.3,2,81054.19,26382.98,16,75,0.0,0.0,,,1.0,0.0,4.0,11.0,13,3,78,33.32,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (1 complaints, CSAT: 4.0)",Standard monitoring; no immediate action required,8.25,7.9,3.19,12.02,1.96,0.0,False,False,False
CUST_04934,Ishita Mehta,Mass Retail,Completed,BR027,RM_024,24615.65,2,50547.61,105543.97,24,115,0.0,0.0,,,4.0,1.0,3.25,7.75,18,0,140,57.46,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 17/25); Declining digital engagement (score: 15/20); Service friction (4 complaints, CSAT: 3.25)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.54,16.61,14.78,17.57,1.96,0.0,False,True,False
CUST_04935,Shreya Nair,Mass Retail,Completed,BR003,RM_025,4766.18,1,40804.42,29824.87,16,85,3.0,10814462.42,15.0,N,0.0,0.0,,,17,0,92,37.98,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,D: Credit Stress Driven Risk,Declining digital engagement (score: 13/20); Credit stress (Max DPD: 15.0),Branch credit review; restructuring eligibility check; RM counseling,5.5,8.41,13.34,5.1,5.63,0.0,False,False,False
CUST_04936,Charan Gupta,Privileged,Completed,BR042,RM_040,4773.43,1,19071.98,9961.13,9,85,1.0,6644523.92,8.0,N,2.0,0.0,5.0,2.0,15,0,247,44.87,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,D: Credit Stress Driven Risk,Declining digital engagement (score: 16/20); Credit stress (Max DPD: 8.0),Branch credit review; restructuring eligibility check; RM counseling,6.41,8.05,16.16,9.1,5.15,0.0,False,False,False
CUST_04937,Nandini Mishra,Mass Retail,Completed,BR048,RM_007,249341.51,1,31495.25,42995.56,17,72,1.0,676533.89,0.0,N,0.0,0.0,,,12,0,162,46.19,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,10.35,13.59,15.19,5.1,1.96,0.0,False,False,False
CUST_04938,Pooja Sharma,Privileged,Completed,BR017,RM_058,94367.07,1,19476.28,3960888.54,12,254,1.0,7517558.59,9.0,N,2.0,0.0,4.0,5.5,18,0,121,61.16,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 18/25); Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 4.0); Credit stress (Max DPD: 9.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,11.63,17.5,14.31,12.46,5.26,0.0,False,True,False
CUST_04939,Sanjay Kulkarni,Mass Retail,Completed,BR025,RM_078,20187.84,1,75304.18,1033.6,9,46,0.0,0.0,,,0.0,0.0,,,12,1,43,20.98,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,5.53,3.6,4.79,5.1,1.96,0.0,False,False,False
CUST_04940,Aditya Sharma,Mass Retail,Completed,BR047,RM_050,6645.76,1,107688.05,13238.66,17,96,1.0,695882.98,28.0,N,0.0,0.0,,,18,1,56,31.35,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 28.0),Branch credit review; restructuring eligibility check; RM counseling,4.4,9.2,6.76,5.1,5.89,0.0,False,False,False
CUST_04941,Aditya Naidu,Mass Retail,Completed,BR003,RM_014,7878.37,1,21075.92,35133.93,12,134,0.0,0.0,,,1.0,0.0,5.0,9.0,15,0,162,42.94,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,3.88,12.46,15.19,9.45,1.96,0.0,False,False,False
CUST_04942,Raj Choudhary,Privileged,Completed,BR012,RM_005,472836.81,2,79496.08,84202.71,21,268,0.0,0.0,,,1.0,0.0,5.0,2.0,19,2,78,43.1,Moderate,HIGH_RECENT_OUTFLOW,,B: High Outflow + Weak Supporting Evidence,High recent debit outflow (score: 16/25),Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,12.97,16.04,4.47,7.66,1.96,0.0,False,False,False
CUST_04943,Sanjay Sharma,Privileged,Completed,BR003,RM_034,561477.34,2,32336.2,85032.12,23,55,0.0,0.0,,,1.0,0.0,4.0,3.0,14,0,104,51.13,High,DIGITAL_ENGAGEMENT_DECLINE,,C: Digital Decline + Service Friction,Declining digital engagement (score: 14/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,13.04,12.13,13.75,10.25,1.96,0.0,True,True,True
CUST_04944,Shreya Gupta,Privileged,Completed,BR042,RM_032,94119.03,1,19462.83,11134266.89,11,108,0.0,0.0,,,2.0,0.0,4.0,2.0,19,0,200,57.97,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,High recent debit outflow (score: 18/25); Declining digital engagement (score: 16/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,10.87,17.95,15.75,11.44,1.96,0.0,False,True,False
CUST_04945,Ravi Nair,Mass Retail,Completed,BR014,RM_016,24794.1,2,25792.15,55908.44,13,51,0.0,0.0,,,2.0,0.0,3.5,3.5,11,3,59,34.28,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (2 complaints, CSAT: 3.5)",Standard monitoring; no immediate action required,6.55,10.85,2.26,12.66,1.96,0.0,False,False,False
CUST_04946,Divya Joshi,Mass Retail,Completed,BR012,RM_014,70266.07,2,51998.46,41368.54,17,105,1.0,342284.76,0.0,N,3.0,0.0,3.67,4.0,20,2,38,40.37,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (3 complaints, CSAT: 3.67)",Standard monitoring; no immediate action required,9.39,13.21,2.43,13.38,1.96,0.0,False,False,False
CUST_04947,Kiran Gupta,Mass Retail,Completed,BR019,RM_035,4039.8,2,123434.6,38857.26,20,246,1.0,1193346.85,1.0,N,0.0,0.0,,,18,0,154,41.55,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,4.44,12.91,15.06,5.1,4.04,0.0,False,False,False
CUST_04948,Ravi Choudhary,Mass Retail,Completed,BR005,RM_043,7531.94,1,46500.76,14008.85,9,63,0.0,0.0,,,1.0,0.0,2.0,2.0,16,0,117,41.3,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (1 complaints, CSAT: 2.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.8,9.33,14.18,12.03,1.96,0.0,False,False,False
CUST_04949,Charan Patel,Mass Retail,Completed,BR005,RM_051,78234.11,2,135713.51,52570.16,21,331,0.0,0.0,,,1.0,0.0,3.0,6.0,11,6,28,37.58,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (1 complaints, CSAT: 3.0)",Standard monitoring; no immediate action required,8.8,14.24,0.04,12.54,1.96,0.0,False,False,False
CUST_04950,Dev Bose,Privileged,Completed,BR007,RM_018,75239.57,2,72784.08,4803213.47,25,98,1.0,1158773.22,6.0,N,1.0,0.0,4.0,2.0,17,1,29,49.36,Moderate,HIGH_RECENT_OUTFLOW,,B: High Outflow + Weak Supporting Evidence,High recent debit outflow (score: 18/25),Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,11.9,17.6,4.95,10.0,4.91,0.0,False,False,False
CUST_04951,Ravi Verma,Mass Retail,Completed,BR013,RM_003,16904.32,1,9746.36,42539.76,10,49,0.0,0.0,,,0.0,0.0,,,15,1,44,26.93,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,5.18,9.1,5.59,5.1,1.96,0.0,False,False,False
CUST_04952,Mohan Rao,Mass Retail,Completed,BR025,RM_023,50848.27,1,57076.71,52119.74,15,93,0.0,0.0,,,2.0,0.0,4.5,8.5,15,0,157,51.09,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 15/20); Service friction (2 complaints, CSAT: 4.5)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.47,14.21,15.11,12.34,1.96,0.0,False,True,False
CUST_04953,Arvind Joshi,Mass Retail,Completed,BR005,RM_067,15969.83,1,13475.26,33302.03,8,42,0.0,0.0,,,1.0,0.0,4.0,5.0,14,0,247,45.2,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,C: Digital Decline + Service Friction,Declining digital engagement (score: 16/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.07,11.16,16.16,10.85,1.96,0.0,False,False,False
CUST_04954,Vikas Sharma,Mass Retail,Completed,BR036,RM_080,23384.15,1,74461.47,24643.68,20,60,0.0,0.0,,,1.0,0.0,5.0,2.0,15,0,162,42.48,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,5.85,11.82,15.19,7.66,1.96,0.0,False,False,False
CUST_04955,Charan Agarwal,Mass Retail,Completed,BR011,RM_053,33558.56,1,88262.82,28981.88,14,134,0.0,0.0,,,1.0,0.0,5.0,3.0,15,1,55,34.34,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,6.6,11.6,6.27,7.91,1.96,0.0,False,False,False
CUST_04956,Pooja Verma,Mass Retail,Completed,BR003,RM_043,70294.4,4,165684.04,104967.37,41,38,1.0,9307461.63,4.0,N,1.0,0.0,5.0,3.0,16,0,113,54.38,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 17/25); Declining digital engagement (score: 14/20),Standard monitoring; no immediate action required,10.59,17.21,14.05,7.91,4.62,0.0,False,True,False
CUST_04957,Charan Menon,Mass Retail,Completed,BR002,RM_014,9271.29,2,73369.21,83790.41,24,47,0.0,0.0,,,4.0,0.0,3.75,2.5,12,0,131,50.67,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 16/25); Declining digital engagement (score: 15/20); Service friction (4 complaints, CSAT: 3.75)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.71,16.26,14.57,13.17,1.96,0.0,False,True,False
CUST_04958,Varun Rao,Privileged,Completed,BR002,RM_051,152859.51,2,30046.74,78473.51,19,74,1.0,8586039.55,25.0,N,2.0,0.0,2.5,6.0,16,0,155,64.18,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 16/25); Declining digital engagement (score: 15/20); Service friction (2 complaints, CSAT: 2.5); Credit stress (Max DPD: 25.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,12.83,16.0,15.08,14.41,5.86,0.0,False,True,False
CUST_04959,Divya Desai,Mass Retail,Completed,BR030,RM_079,6304.47,2,15829.74,160069.45,23,37,0.0,0.0,,,1.0,0.0,1.0,4.0,10,1,69,40.96,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,F: No Dominant Archetype,"High recent debit outflow (score: 16/25); Service friction (1 complaints, CSAT: 1.0)",Standard monitoring; no immediate action required,4.19,16.1,5.9,12.81,1.96,0.0,False,False,False
CUST_04960,Karan Reddy,Privileged,Completed,BR003,RM_001,39904.42,1,15905.78,30960.52,11,66,0.0,0.0,,,1.0,0.0,5.0,5.0,19,1,53,34.25,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,9.35,7.85,6.58,8.51,1.96,0.0,False,False,False
CUST_04961,Bhavya Patel,Mass Retail,Completed,BR022,RM_003,31873.05,2,38578.98,65488.62,19,56,0.0,0.0,,,0.0,0.0,,,16,0,118,43.42,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 15/25); Declining digital engagement (score: 14/20),Standard monitoring; no immediate action required,7.11,15.04,14.21,5.1,1.96,0.0,False,False,False
CUST_04962,Varun Gupta,Mass Retail,,BR007,RM_094,22841.65,1,37870.31,8568.75,8,30,0.0,0.0,,,0.0,0.0,,,19,1,48,23.12,Low,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,5.8,3.99,6.27,5.1,1.96,0.0,False,False,False
CUST_04963,Meera Iyer,Mass Retail,Failed,BR003,RM_041,80503.98,2,66594.41,141649.64,23,53,0.0,0.0,,,0.0,0.0,,,19,1,59,42.07,Moderate,HIGH_RECENT_OUTFLOW,,B: High Outflow + Weak Supporting Evidence,High recent debit outflow (score: 18/25),Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,8.84,17.56,6.94,5.1,1.96,1.67,False,False,False
CUST_04964,Dev Kulkarni,Mass Retail,Completed,BR016,RM_014,41255.36,2,68730.07,54653.6,25,241,1.0,3019007.25,75.0,N,2.0,0.0,4.0,5.0,14,0,119,55.29,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 4.0); Credit stress (Max DPD: 75.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,8.38,14.42,14.24,12.3,5.95,0.0,False,True,False
CUST_04965,Karan Joshi,Mass Retail,Completed,BR008,RM_062,3672.01,2,151504.76,45162.73,24,31,0.0,0.0,,,0.0,0.0,,,11,0,238,39.76,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 16/20),Standard monitoring; no immediate action required,3.61,12.99,16.1,5.1,1.96,0.0,False,False,False
CUST_04966,Akash Bose,Privileged,Failed,BR017,RM_010,110747.77,1,27644.04,25475.63,7,443,2.0,3900010.08,29.0,N,0.0,0.0,,,13,1,76,43.24,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 29.0),Branch credit review; restructuring eligibility check; RM counseling,12.61,11.08,6.89,5.1,5.89,1.67,False,False,False
CUST_04967,Rahul Nair,Privileged,Pending,BR007,RM_038,63918.99,2,40207.3,51412.84,21,58,0.0,0.0,,,2.0,0.0,3.0,3.5,11,0,115,56.62,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 16/25); Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 3.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,10.87,15.62,14.11,13.23,1.96,0.83,False,True,False
CUST_04968,Yash Verma,Mass Retail,Completed,BR025,RM_008,-1078.31,1,16964.91,28481.08,8,132,0.0,0.0,,,1.0,0.0,5.0,1.0,22,1,79,31.61,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,2.45,11.53,8.2,7.47,1.96,0.0,False,False,False
CUST_04969,Dev Sharma,Mass Retail,Completed,BR030,RM_063,30245.39,2,87152.92,41576.52,23,42,0.0,0.0,,,0.0,0.0,,,19,1,40,30.19,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,6.98,10.4,5.75,5.1,1.96,0.0,False,False,False
CUST_04970,Aarav Reddy,Mass Retail,Completed,BR010,RM_031,102497.78,3,219622.59,109550.67,30,165,0.0,0.0,,,3.0,0.0,4.0,7.0,12,0,219,57.96,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 17/25); Declining digital engagement (score: 16/20); Service friction (3 complaints, CSAT: 4.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,9.8,16.68,15.93,13.59,1.96,0.0,False,True,False
CUST_04971,Aarav Kulkarni,Mass Retail,Completed,BR010,RM_025,24604.95,3,56655.86,51798.44,26,59,2.0,5008314.04,5.0,N,2.0,0.0,3.0,5.5,15,0,141,55.58,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 15/20); Service friction (2 complaints, CSAT: 3.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,8.64,13.52,14.8,13.85,4.77,0.0,False,True,False
CUST_04972,Arjun Desai,Mass Retail,Completed,BR048,RM_046,10087.2,1,24809.65,25778.81,12,247,0.0,0.0,,,0.0,0.0,,,18,0,318,38.91,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 16/20),Standard monitoring; no immediate action required,4.24,11.12,16.49,5.1,1.96,0.0,False,False,False
CUST_04973,Ishita Kumar,Wealth,Completed,BR013,RM_030,422597.75,2,143753.07,57780.67,30,34,0.0,0.0,,,1.0,0.0,4.0,15.0,9,0,171,59.52,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 15/25); Declining digital engagement (score: 15/20); Service friction (1 complaints, CSAT: 4.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,14.71,15.26,15.36,12.23,1.96,0.0,True,True,True
CUST_04974,Varun Choudhary,Privileged,Failed,BR014,RM_074,152797.48,1,30700.62,21722.56,11,324,0.0,0.0,,,2.0,0.0,4.0,4.0,17,1,48,43.86,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,11.48,10.5,6.27,11.98,1.96,1.67,False,False,False
CUST_04975,Ananya Joshi,Mass Retail,Completed,BR013,RM_098,14588.75,1,8536.31,28969.49,8,330,1.0,8977771.9,3.0,N,2.0,0.0,4.0,8.0,19,0,169,50.08,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 15/20); Service friction (2 complaints, CSAT: 4.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.65,11.59,15.32,13.07,4.45,0.0,False,True,False
CUST_04976,Aditi Reddy,Wealth,Pending,BR024,RM_052,1510834.91,1,9874.76,55200.15,11,228,0.0,0.0,,,0.0,0.0,,,19,0,105,50.65,High,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 14/20),Standard monitoring; no immediate action required,14.5,14.47,13.79,5.1,1.96,0.83,True,True,True
